Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Malaysia,MYS,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.8302129,138.3473543,122.7180993,93.28683136,103.4539513,119.9791907,129.6886687,138.2308717,172.2376142,180.781103,179.2043024,221.7196252,255.5375303,288.1877148,285.246019,345.1183189,384.1595028,409.5332733,,
North America,NAC,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3592.989616,3739.489691,3896.626743,4062.095119,4271.437245,4524.543095,4844.149736,5251.514058,5666.583453,6028.647651,6408.929789,6794.638255,7175.628171,7459.284653,7664.781537,7958.889157,8188.007495,8580.655732,,
Namibia,NAM,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.4574071,134.6665759,141.5045581,128.3965,127.079687,125.910757,113.4784044,105.8588394,162.3834628,213.4414677,262.1735444,279.7990433,293.781529,286.6472813,326.2218238,415.8094081,485.5913555,473.1910116,,
New Caledonia,NCL,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.73466523,13.45963213,12.70796806,14.12885547,13.22907447,9.765625428,11.95877288,12.23771171,14.60121778,16.19919828,19.71858498,21.16517195,22.29138754,26.1229603,26.60361474,24.27510807,25.21314556,25.47198306,,
Nigeria,NGA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.02141857,54.52389149,55.65971936,61.41357886,16.25760169,17.22191258,18.28546247,17.88846549,38.51175364,44.94912053,53.0953454,59.15446932,81.34674618,88.46327179,74.275768,79.95430492,84.94941137,94.33641422,,
Nicaragua,NIC,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.48842389,58.04426125,47.70135659,52.82478442,51.40383313,53.9859104,54.3697914,56.87492411,61.21157232,65.88438767,70.81745356,77.77444924,92.1530516,104.6124778,109.2593329,112.4237621,124.2301638,144.4033821,,
Netherlands,NLD,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261.872631,2215.13997,1973.7208,2073.654022,2111.543137,1931.675416,2079.401666,2411.312706,3248.798066,3739.43249,4261.028307,4458.771224,5149.604655,5834.044652,5739.67269,5676.30127,5997.35144,5736.975397,,
High income: nonOECD,NOC,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.9904743,206.1796896,241.9538335,189.6797989,165.7623,187.5639202,206.0293031,225.5823487,260.983465,306.3874814,378.5831579,468.253432,583.9941525,694.1892879,656.7099603,765.8205592,889.0700236,967.2011977,,
Norway,NOR,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2935.036027,3335.202817,3395.595988,3471.639455,3597.936085,3431.516574,3705.055522,4417.989083,5219.797204,5733.011591,6293.297394,6778.455816,7977.838258,8626.246993,7943.529381,8694.290529,9908.209871,9055.351444,,
Nepal,NPL,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.90292939,11.26711198,12.28383508,13.59238019,12.97273425,12.44269783,13.26595635,13.62281773,14.34903776,16.88085061,18.68680213,19.74377102,23.28065526,27.10565947,28.72971293,35.6553184,41.47145624,35.85277948,,
New Zealand,NZL,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.986933,1277.826016,1297.258663,1124.119396,1153.453847,1052.118742,1051.618968,1244.18121,1601.843935,1973.569929,2288.18625,2295.080585,2694.340098,2820.115297,2701.929974,3259.986278,3714.877056,3291.747746,,
High income: OECD,OEC,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.412479,2482.519883,2430.015153,2481.432987,2615.507799,2668.400411,2761.00346,2980.719687,3385.989651,3720.353222,3936.935135,4137.070216,4487.942127,4815.309099,4883.459827,5043.004042,5328.202039,5381.876661,,
OECD members,OED,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.493481,2138.290283,2094.935113,2138.429047,2254.90039,2302.460084,2380.360952,2568.906297,2913.665596,3201.962157,3390.040173,3562.387973,3868.134089,4148.594221,4191.311697,4334.889705,4569.149518,4609.881341,,
Oman,OMN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.8874855,237.8275928,231.7489652,227.8212552,243.6037078,263.9609721,263.0325437,278.07021,293.7872311,309.8237803,330.9578262,345.7169763,403.0693176,472.708842,510.8173406,582.3004707,610.1394353,690.1370195,,
Other small states,OSS,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.69592237,84.42909494,84.08699401,82.9338858,80.80255753,80.60604714,82.01427855,86.86660636,106.0319836,131.8835125,147.1329476,158.0547424,176.6755884,207.9822734,216.068205,244.1644837,279.1250494,276.5153607,,
Pakistan,PAK,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.13087521,15.10717973,14.7295985,15.56845652,15.62556923,14.89903559,13.02234219,14.83001882,15.72424545,17.53845143,21.9095242,28.71071426,30.80299347,29.03612379,27.50694481,29.9751517,35.58757187,39.38991854,,
Panama,PAN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.4000725,237.9082831,249.8877593,264.1232825,262.319286,295.3375169,292.5481564,310.0253268,303.4735143,347.1032349,343.8277088,349.9187694,381.5704821,472.6909846,540.8330986,627.0761133,663.5313362,723.2502604,,
Peru,PER,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3464158,103.2655961,103.703091,101.3323462,97.89713999,96.29681633,95.73356083,102.2493272,102.2365902,111.0717485,127.7312368,148.8066404,192.4905501,254.8406109,234.387951,256.5180595,282.8595707,337.2921123,,
Philippines,PHL,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.72942082,41.221432,40.94851156,31.04836579,35.27786651,33.48616922,28.83610848,28.05091197,32.98370642,35.01783133,47.00553849,55.27672095,65.4074967,73.81987974,78.09975449,90.34523036,104.6977021,118.7893192,,
Palau,PLW,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.3659733,859.3791898,857.8046518,761.7170626,803.8135593,908.3463745,668.2637816,663.0941456,680.5155563,787.8632581,781.8568312,847.2608406,899.2066665,903.4777543,872.3818446,967.8906009,922.5109825,971.7219219,,
Papua New Guinea,PNG,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.00686053,38.94903588,33.15113478,28.08490336,26.82720301,25.91564961,25.21452419,24.41819782,24.82703394,30.43769587,32.10158393,31.28566091,41.48595585,55.81899981,49.99508316,56.75092098,74.24959603,113.6429018,,
Poland,POL,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.3766286,238.4749271,227.9858745,264.1358509,248.8582262,247.1391302,291.6520163,328.3813129,353.9679531,410.401889,494.2042029,554.4438612,705.8408857,955.8201569,813.0440018,859.9089764,915.372594,854.0626629,,
Puerto Rico,PRI,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. Rep.",PRK,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.9203185,940.3019659,893.4406817,935.1596355,988.5308183,1069.595147,1086.564319,1190.423959,1514.422723,1778.594521,1886.418503,1915.388396,2185.1498,2424.653293,2382.262025,2323.681712,2302.088958,1904.782463,,
Paraguay,PRY,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.7794496,121.0851808,122.8713177,110.5548191,108.8153742,124.0837963,106.8453563,79.45102141,70.76769839,81.84223295,82.21871722,101.1412441,134.5502708,167.1767222,187.4326842,271.3923789,351.6477107,392.0573354,,
Pacific island small states,PSS,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.06417394,94.85115861,97.47030302,82.18686459,89.19537888,94.48462628,88.47535239,90.3451428,102.875943,118.2564491,133.7832004,140.9973187,155.9848335,159.1457419,156.185395,172.9371218,191.42658,201.2345494,,
French Polynesia,PYF,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.5570781,640.5734493,679.44082,635.2358039,629.2075302,651.5406808,732.2869755,833.2838366,1475.900246,1588.638283,1633.675448,1625.195971,1599.502411,1589.876015,1646.862166,1496.323315,1738.005048,2028.817167,,
Romania,ROU,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46326946,52.85016585,66.26215849,69.97729854,67.63565043,72.21422528,79.16501196,96.8682536,145.9621228,190.114505,251.1005074,289.0753169,414.3500392,516.4738511,431.4224542,457.2307647,479.6527127,419.7310046,,
Russian Federation,RUS,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.07174,146.6851246,194.1695866,121.4286397,77.09515176,95.94696374,119.031789,142.0473407,166.5974793,212.3970725,276.6602893,365.4016079,486.7551544,594.3471528,524.9394246,668.8936293,802.5142291,886.88443,,
Rwanda,RWA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.746089686,10.33919389,12.63981893,14.09029811,10.58449593,8.721983379,8.354438966,7.793772203,12.82847472,13.13493608,16.66314123,32.22706595,37.72606387,46.70646303,49.65096685,56.03231709,62.48997363,66.07170249,,
South Asia,SAS,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.40723054,15.55474411,17.28324907,17.50383754,17.38242943,18.38153942,19.25531948,19.57506321,21.82147767,26.10679865,28.66322674,31.01386784,36.93000187,39.48124882,40.34117854,47.20384818,55.58929744,55.50243564,,
Saudi Arabia,SAU,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.616922,245.9369267,262.3910652,250.7728702,336.9813707,398.1606205,397.2454875,375.3737864,384.4636513,398.567858,465.7468753,537.4382925,565.7507085,565.9962788,582.3538518,663.4818739,721.1856837,795.0670534,,
Sudan,SDN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.78483434,14.47545331,16.71330637,16.98212972,14.99630537,14.99292762,16.41780366,18.21469039,22.57324401,28.86905973,34.51132341,54.48896386,84.51556436,117.7065986,111.8341415,118.6213845,118.5803942,114.5089842,,
Senegal,SEN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.03360594,23.14257322,20.08667822,21.25212161,24.01098996,21.97763622,23.99808116,25.99759089,34.69570733,41.59989144,41.36588968,43.98254307,44.75744946,53.9788614,48.72541865,47.78689177,54.09224253,51.20388683,,
Singapore,SGP,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.2027284,771.1575192,765.0694202,710.3955261,635.5002866,661.7976381,525.7059685,632.0436022,823.1103422,826.4485779,1058.156577,1166.866184,1333.090041,1576.827387,1703.696973,1892.98321,2144.338219,2426.065128,,
Solomon Islands,SLB,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.93831871,46.19130172,49.09012165,42.57377392,45.71674572,48.12221521,60.92353357,47.84744523,44.75834751,46.21497734,69.09567914,63.3087933,67.10586147,71.92763188,91.48570334,94.87083502,123.5039412,147.6205581,,
Sierra Leone,SLE,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.47083623,35.56185537,33.34413439,24.86577975,26.42681237,28.27907908,40.32125275,44.02600341,45.17818639,44.60852487,50.52087171,50.66624705,55.87025156,64.08575332,73.5364085,69.09250171,81.71513401,95.74197564,,
El Salvador,SLV,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4291833,139.6547122,167.0506539,169.7008662,174.846217,178.784619,183.9707283,184.0351114,182.488386,190.5478911,202.3996548,203.1495779,207.3575646,216.4498998,228.2594457,238.0962336,251.7982047,253.5284403,,
San Marino,SMR,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2112.409891,2322.658657,2171.548435,2277.785742,2396.440457,2161.194918,2182.575456,2894.327735,2837.423697,3358.940792,3399.233612,3443.795497,3871.842744,4068.933999,3548.385638,3319.456918,3552.694114,3791.832583,,
Somalia,SOM,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.72320562,131.1583071,147.5497063,104.9059447,64.63317156,50.66831593,83.56655255,178.6946426,170.720335,204.3557397,307.0063128,371.3335524,546.6314699,673.3951746,576.5124281,546.0264001,622.4533806,561.1425032,,
Sub-Saharan Africa (developing only),SSA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.57449041,41.99319999,43.52470742,43.13691209,34.33736866,32.39490634,30.93155941,29.77288946,42.89847051,53.25595071,59.57585036,64.94948009,72.6195446,78.15030424,77.96210065,87.84732046,94.28266223,95.37369213,,
South Sudan,SSD,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.80145076,29.59208206,31.9306595,32.36246139,27.40339489,,
Sub-Saharan Africa (all income levels),SSF,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.56121112,41.98086863,43.52511223,43.14172039,34.34445007,32.41451349,30.94718961,29.80685881,42.94653953,53.36973882,59.70849801,65.1342501,72.87556559,78.7393726,78.60910578,88.40031725,95.07480372,96.23811083,,
Small states,SST,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.1502332,114.0829152,121.5529142,120.2041186,120.8951152,126.520702,128.1293651,135.7618436,153.7697392,180.1121146,199.0568848,214.2493979,243.8217807,280.5975871,280.1456668,299.5978699,332.8790465,338.947133,,
Sao Tome and Principe,STP,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.80719272,68.81437432,54.30471461,37.28371481,45.42537159,46.04248546,52.36028512,59.22060382,78.33772697,79.13137796,80.74111788,68.17402124,65.8904383,74.96419024,94.07371467,85.96476593,108.2656366,109.2321891,,
Suriname,SUR,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.52209404,144.3988123,160.4255398,178.4613349,134.9442382,166.8755106,135.5148698,160.6497457,172.9195173,206.8581997,243.3086217,323.2149529,340.8171094,405.9839187,457.1316237,483.0634112,489.5835547,520.9803728,,
Slovak Republic,SVK,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.7515416,253.716049,230.0095094,234.894438,218.4095817,207.8154639,216.0248332,256.0183828,359.885714,565.3195987,626.6080137,760.7245276,1077.906475,1399.938591,1475.097433,1446.494775,1414.849853,1325.811553,,
Slovenia,SVN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.7616111,811.711463,797.1150307,855.6713172,879.4979617,830.7538076,882.6622114,1000.152508,1263.448062,1414.508867,1494.015324,1609.762556,1850.323185,2264.933849,2234.661319,2043.913569,2170.602621,1941.958459,,
Sweden,SWE,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291.707058,2565.249902,2297.586335,2336.420451,2396.171069,2282.345511,2267.631309,2599.469207,3277.107906,3666.200097,3726.403795,3946.757234,4525.638106,4885.635964,4357.073047,4694.120656,5418.79193,5319.427002,,
Swaziland,SWZ,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.46710378,87.96869809,87.27136247,84.40464749,78.7050418,75.31799306,64.88334907,58.32272942,98.1922269,130.0928198,159.0261262,179.6082598,189.6739867,214.4505861,227.1802555,261.2031393,270.4063632,259.4570672,,
Sint Maarten (Dutch part),SXM,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.6057931,351.2950752,426.3425508,408.2860645,418.8666397,371.3119798,356.3791902,370.7331884,403.1540971,420.6346645,423.4585164,438.4304984,393.1924591,289.1023788,249.7671121,394.043061,412.8882412,520.982814,,
Syrian Arab Republic,SYR,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.69369976,59.48382827,59.08390421,56.68972479,58.74934097,59.21796899,57.73347493,57.28218237,60.42429278,60.60244593,62.56992772,66.28076532,79.38885487,89.88517194,95.44026999,96.58501045,101.7097652,104.6993641,,
Turks and Caicos Islands,TCA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.96988328,12.23097395,11.47327808,12.22367342,11.24980418,10.47267876,11.9450762,17.76612885,16.98754199,23.29811351,25.04348818,23.72151759,27.49248968,27.0724164,27.97089273,29.28070849,24.85272335,24.84468723,,
Togo,TGO,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.48831897,17.45352626,17.11167086,16.00199059,15.63842868,14.08865663,13.75254076,14.23857246,17.74904263,21.13635883,25.00740737,24.91161508,28.08336079,34.18832225,37.02623549,37.38468993,42.68316256,40.80263566,,
Thailand,THA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5975286,117.3282767,100.1632472,68.60557888,69.57517336,66.8397341,60.73746219,73.5851711,79.2281774,87.10609346,95.45400205,109.8060718,133.2189026,161.5873732,163.6318342,182.9378371,213.9079185,215.1004249,,
Tajikistan,TJK,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.376900396,5.527832929,5.641495769,7.813220738,6.912634194,6.456343206,7.880267561,8.54202287,10.61952039,13.3984525,16.43463074,19.44912904,27.96604459,39.62066064,39.63715638,44.25173039,48.28203767,54.87673688,,
Turkmenistan,TKM,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.02047946,18.099747,29.97292095,32.75258855,33.81456364,43.8592898,58.45427148,63.2719245,94.5107124,110.7441725,106.8153685,97.61952433,112.7396323,80.5203245,86.40953445,95.45808402,113.8542697,128.8004246,,
Timor-Leste,TLS,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.02882146,19.60584071,19.35379323,24.0844736,27.40513419,33.10651976,46.37928995,40.6886688,54.59992585,50.06766607,45.60622213,46.25235882,49.76856661,,
Tonga,TON,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.21465303,96.17049158,98.38877388,91.95714201,102.7481177,91.55200153,95.88888405,92.29127528,105.9207483,114.5624813,167.1882488,158.8695005,205.0662684,206.7399932,145.0480706,172.15604,219.2674784,237.853168,,
Trinidad and Tobago,TTO,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.2040096,198.2110897,189.3009729,176.8115419,228.9366179,260.3024271,305.0625237,352.3517232,448.5720876,521.6475829,647.6740648,624.9345337,790.2710127,923.9957491,886.9573674,805.1731803,934.9441724,971.7241532,,
Tunisia,TUN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.7979866,128.1479913,116.3410175,127.0267382,132.9480763,122.5332749,122.2911302,127.7729005,151.2958718,178.7462945,181.253098,193.6883786,216.7013258,246.3800105,259.2668398,281.6764974,304.0016083,296.9118027,,
Turkey,TUR,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.23263543,113.5737639,125.9866868,149.6834267,179.2061499,196.4412742,148.0733773,180.0178214,231.5276852,296.76672,366.0279893,422.0005956,557.5897563,628.2690248,579.7090741,680.2771276,644.0911245,664.6350687,,
Tuvalu,TUV,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7086056,152.2637786,116.7619101,114.6666572,131.0006475,160.6809259,128.5730459,116.1576773,410.449251,370.9487847,402.7672359,446.9226969,462.8348033,409.7876602,353.616399,439.012497,639.3146783,577.0832921,,
Tanzania,TZA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.842221699,7.636538213,8.724486501,9.686116723,10.2233429,10.10723675,10.50673771,10.3309223,11.88947238,11.69267835,14.63705617,23.42146533,23.29149333,26.22972475,27.51657269,36.65099006,37.95746606,41.33539717,,
Uganda,UGA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.37191665,14.95099896,14.80512542,14.80290464,16.02914834,15.57478066,16.91874238,17.50347363,17.85583005,24.09272388,28.77737901,31.99597961,37.43161377,39.44939719,42.16719313,43.27552129,40.90741493,43.61384901,,
Ukraine,UKR,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.84417421,61.52485249,68.16635919,55.35006421,37.5834651,35.61528253,44.21346934,54.98068943,72.70932827,90.36898549,117.1522306,146.9538471,194.4154506,257.0189839,197.6155048,231.2905911,261.806293,292.8447399,,
Upper middle income,UMC,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.51249922,94.8728506,103.7359096,105.7418162,104.762831,113.4542725,115.7386456,106.994337,119.7538436,140.6271715,169.7445791,196.5146944,238.3875107,291.265964,309.7364997,362.6216342,415.549975,446.470967,,
Uruguay,URY,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.8308011,821.6152696,682.4160684,775.3654181,810.8659235,772.8814214,702.7160493,448.675992,350.7152765,350.1664987,430.3579757,490.8414177,560.3638078,721.7403789,802.9692895,998.2885254,1212.740941,1307.955647,,
United States of America,USA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3788.381154,3949.75742,4118.810814,4304.54672,4526.544374,4790.011393,5137.760308,5578.349181,5992.726399,6354.508206,6732.241981,7110.185711,7486.343725,7769.353259,8008.66756,8254.158845,8467.044945,8895.115758,,
Uzbekistan,UZB,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.72586755,42.17676296,42.68654982,39.25687061,38.56100548,29.34366022,24.47606406,20.72234161,20.49831486,23.85393948,28.07140272,35.49994343,45.57023083,53.16664232,64.24081121,75.09109051,90.55395153,105.474332,,
St. Vincent and the Grenadines,VCT,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.8837516,115.8149756,128.3034321,122.7704393,127.7482525,136.9328459,145.1465328,167.9068167,173.6695551,178.9940705,185.3002639,217.793489,245.9238652,299.1953707,316.9023061,293.423368,310.2704625,339.9943786,,
"Venezuela, RB",VEN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.4924059,105.7063127,144.0216636,175.5294794,231.3068884,273.1173395,294.5376177,207.2974802,189.5912407,238.6081766,295.5319991,386.9899777,496.6690197,633.0109765,665.4299513,639.2737138,486.6874967,593.1973511,,
Virgin Islands (U.S.),VIR,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.15015977,16.14227818,16.7427138,16.99863743,17.50363103,20.34238919,22.34033949,21.83585176,24.79916723,29.87805008,36.47821235,46.16614197,58.10008601,62.51838215,71.81365441,82.81256825,93.48559543,102.4985434,,
